,duration_ms,year,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1611,200786,2015,80,0.654,0.76,0,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945
1612,236001,2016,76,0.666,0.83,0,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03
1613,196520,2015,86,0.764,0.705,3,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
1614,239853,2016,67,0.603,0.725,6,-3.054,0.0393,0.174,0.0,0.0786,0.304,122.803
1615,251466,2015,77,0.756,0.674,0,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995
1616,207272,2016,68,0.367,0.915,9,-3.456,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169
1617,208728,2016,0,0.672,0.589,7,-5.008,0.049,0.082,0.0,0.0962,0.379,120.036
1618,243490,2016,75,0.502,0.786,9,-4.378,0.317,0.255,0.0,0.65,0.739,169.021
1619,195920,2016,80,0.732,0.396,4,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024
1620,313546,2016,74,0.722,0.331,8,-7.789,0.0726,0.337,0.282,0.146,0.102,143.961
1621,189126,2016,67,0.671,0.916,6,-4.014,0.0397,0.0282,0.00762,0.24,0.803,126.01
1622,208373,2016,79,0.532,0.869,11,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803
1623,196000,2016,62,0.916,0.804,0,-3.406,0.049,0.37,1.18e-05,0.0812,0.538,120.028
1624,192846,2016,51,0.788,0.43,11,-7.757,0.0419,0.537,0.00261,0.0936,0.461,121.996
1625,217603,2016,70,0.617,0.567,0,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246
1626,228361,2016,0,0.51,0.692,0,-5.825,0.171,0.00451,0.0,0.138,0.209,102.42
1627,213506,2017,69,0.557,0.803,1,-3.599,0.213,0.0124,1.61e-06,0.737,0.657,92.134
1628,187957,2017,65,0.532,0.868,3,-4.23,0.0908,0.011,0.0,0.0584,0.529,110.127
1629,195706,2016,76,0.501,0.519,4,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99
1630,212106,2018,78,0.468,0.627,6,-5.085,0.0476,0.0281,7.97e-06,0.11,0.159,179.642
1631,197815,2016,0,0.674,0.71,9,-7.042,0.111,0.343,6.71e-06,0.129,0.234,101.983
1632,205946,2016,81,0.649,0.716,8,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
1633,222160,2016,79,0.631,0.927,9,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962
1634,197933,2016,77,0.664,0.714,7,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
1635,240000,2016,69,0.895,0.681,7,-5.267,0.358,0.157,0.0,0.189,0.554,121.918
1636,191600,2016,80,0.671,0.314,5,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898
1637,226160,2016,0,0.648,0.738,6,-5.883,0.247,0.0408,0.0,0.292,0.603,159.145
1638,273802,2016,71,0.631,0.953,2,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99
1639,223853,2015,73,0.687,0.761,9,-4.582,0.0876,0.102,0.0,0.147,0.743,113.939
1640,229080,2015,69,0.672,0.593,11,-4.01,0.0304,0.0223,0.0,0.214,0.438,98.02
1641,219159,2016,74,0.818,0.913,4,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986
1642,193253,2016,64,0.636,0.836,8,-3.004,0.0427,0.00609,0.000157,0.0828,0.715,139.956
1643,214506,2015,80,0.645,0.713,6,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989
1644,192190,2015,76,0.688,0.702,7,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006
1645,235946,2016,0,0.677,0.604,7,-5.32,0.0385,0.0612,0.0,0.353,0.297,134.052
1646,205593,2016,57,0.756,0.589,0,-5.093,0.232,0.0812,0.0,0.176,0.811,146.928
1647,217706,2016,79,0.728,0.563,1,-8.053,0.134,0.621,0.0,0.179,0.352,100.017
1648,209425,2016,0,0.734,0.847,11,-3.713,0.0346,0.355,0.000144,0.154,0.673,104.013
1649,199693,2016,68,0.716,0.908,8,-3.254,0.103,0.0858,0.0,0.135,0.869,91.03
1650,213427,2015,45,0.583,0.732,11,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
1651,183414,2016,70,0.632,0.575,5,-6.478,0.029,0.0225,1.81e-06,0.104,0.188,90.037
1652,267066,2016,0,0.903,0.62,2,-8.094,0.0587,0.00347,0.000119,0.0504,0.539,134.96
1653,244453,2016,3,0.623,0.734,9,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853
1654,187973,2017,82,0.444,0.819,10,-4.078,0.341,0.106,0.0,0.107,0.747,82.695
1655,237786,2016,73,0.546,0.529,11,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331
1656,263786,2015,76,0.638,0.924,7,-3.887,0.036,0.00205,0.000175,0.149,0.53,111.995
1657,195561,2016,0,0.79,0.705,0,-4.684,0.0383,0.0807,4.81e-05,0.251,0.501,121.969
1658,201493,2016,69,0.332,0.635,7,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249
1659,195200,2015,75,0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052
1660,219146,2016,79,0.774,0.753,4,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002
1661,216613,2016,55,0.683,0.943,9,-3.6,0.0397,0.00423,0.0972,0.0356,0.706,118.991
1662,255889,2016,51,0.369,0.618,6,-6.304,0.249,0.161,0.0,0.257,0.467,191.863
1663,225882,2015,55,0.6,0.412,8,-9.343,0.344,0.615,0.0025,0.134,0.408,113.049
1664,222813,2016,0,0.678,0.633,8,-6.443,0.171,0.151,0.0,0.147,0.478,99.886
1665,214480,2016,75,0.803,0.585,8,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
1666,212946,2016,63,0.713,0.462,7,-10.027,0.123,0.192,2.16e-06,0.105,0.0594,133.053
1667,203686,2016,59,0.588,0.702,11,-4.271,0.0496,0.104,0.0,0.089,0.429,124.909
1668,199453,2016,66,0.376,0.822,0,-3.974,0.104,0.0783,0.0,0.0841,0.327,120.493
1669,220573,2016,0,0.611,0.7,9,-5.331,0.0436,0.0199,0.0,0.0549,0.213,104.981
1670,202149,2015,46,0.683,0.91,10,-1.231,0.0515,0.0553,4.78e-06,0.336,0.674,124.977
1671,205879,2015,72,0.852,0.553,1,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079
1672,199133,2016,62,0.696,0.517,2,-8.379,0.0366,0.364,0.0,0.197,0.23,112.291
1673,234213,2016,69,0.654,0.623,6,-5.273,0.082,0.253,0.0,0.144,0.401,123.996
1674,196613,2016,0,0.742,0.819,1,-5.307,0.0487,0.372,0.0,0.277,0.709,117.986
1675,185351,2016,0,0.608,0.798,6,-5.092,0.0432,0.0736,0.0,0.156,0.501,92.943
1676,226738,2015,73,0.713,0.802,4,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001
1677,228640,2016,0,0.688,0.541,11,-8.128,0.114,0.0118,0.0,0.123,0.247,95.109
1678,215413,2016,68,0.632,0.702,7,-5.92,0.148,0.0114,0.0,0.108,0.523,162.958
1679,198293,2015,78,0.765,0.356,11,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991
1680,198774,2016,63,0.647,0.932,11,-3.515,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991
1681,225914,2016,60,0.605,0.77,5,-3.645,0.0446,0.0431,0.0,0.159,0.298,130.037
1682,212424,2015,1,0.459,0.587,9,-6.983,0.0785,0.453,0.0,0.307,0.581,113.901
1683,233337,2016,0,0.443,0.558,0,-5.436,0.0624,0.441,0.0,0.163,0.248,116.838
1684,206493,2016,65,0.73,0.758,1,-4.888,0.0653,0.147,0.0,0.311,0.877,120.041
1685,210226,2016,68,0.668,0.725,1,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944
1686,202661,2016,62,0.598,0.496,0,-9.309,0.0804,0.0253,0.00132,0.12,0.725,128.06
1687,251033,2016,77,0.492,0.275,6,-13.4,0.3,0.687,0.0,0.101,0.18,92.6
1688,239280,2016,63,0.766,0.5,11,-7.558,0.0695,0.719,5.91e-06,0.304,0.71,84.044
1689,210573,2016,62,0.689,0.791,0,-5.194,0.053,0.023,0.0,0.0526,0.755,95.04
1690,202221,2016,1,0.657,0.739,2,-4.081,0.274,0.141,0.0,0.178,0.543,181.994
1691,198236,2016,63,0.464,0.771,8,-4.503,0.336,0.0235,0.0,0.063,0.69,158.777
1692,262521,2016,53,0.581,0.531,3,-6.829,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255
1693,194613,2015,76,0.525,0.433,6,-10.598,0.185,0.107,0.0,0.135,0.276,160.108
1694,235826,2016,66,0.695,0.672,1,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988
1695,232560,2016,67,0.775,0.598,2,-7.274,0.0535,0.00175,4.44e-06,0.253,0.356,129.988
1696,246240,2017,1,0.773,0.747,5,-4.061,0.0889,0.0239,8.23e-06,0.11,0.8,126.014
1697,160097,2016,0,0.664,0.576,5,-6.429,0.0286,0.63,0.000198,0.0902,0.621,76.026
1698,184516,2016,79,0.544,0.552,9,-7.45,0.0991,0.67,4.57e-05,0.415,0.554,159.738
1699,263373,2016,74,0.794,0.653,7,-7.839,0.104,0.0489,4.88e-05,0.1,0.397,117.996
1700,233712,2017,84,0.825,0.652,1,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977
1701,221176,2018,84,0.742,0.882,7,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04
1702,228200,2017,0,0.66,0.786,2,-4.757,0.17,0.209,0.0,0.112,0.846,177.833
1703,201000,2017,79,0.681,0.372,5,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873
1704,251088,2016,75,0.72,0.763,9,-4.068,0.0523,0.406,0.0,0.18,0.742,101.965
1705,216896,2017,1,0.768,0.517,7,-4.323,0.0312,0.186,3.8e-05,0.104,0.418,104.992
1706,187146,2017,1,0.6,0.81,0,-4.749,0.0479,0.00683,0.21,0.155,0.298,167.88
1707,214265,2018,68,0.783,0.61,7,-6.124,0.0696,0.343,0.0,0.0983,0.418,100.047
1708,247160,2017,83,0.617,0.635,11,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
1709,263400,2017,85,0.599,0.448,8,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05
1710,299960,2018,81,0.705,0.712,6,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512
1711,243836,2016,83,0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049
1712,180933,2017,84,0.614,0.318,7,-12.695,0.0478,0.896,0.00239,0.0795,0.112,119.959
1713,204600,2017,79,0.833,0.434,2,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062
1714,268866,2017,0,0.589,0.731,2,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908
1715,234308,2017,0,0.697,0.716,9,-6.288,0.113,0.118,0.0,0.0424,0.506,99.905
1716,208120,2016,75,0.681,0.314,8,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992
1717,231546,2017,77,0.534,0.583,2,-8.672,0.0288,0.0262,0.0,0.421,0.145,105.997
1718,173600,2017,74,0.797,0.844,11,-5.482,0.275,0.0651,0.0,0.087,0.52,170.142
1719,233901,2017,82,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985
1720,220306,2017,74,0.884,0.347,8,-8.227,0.35,0.015,7e-06,0.0871,0.376,75.016
1721,203000,2017,0,0.645,0.741,5,-4.989,0.0339,0.0323,0.0,0.29,0.534,123.07
1722,239000,2017,77,0.259,0.437,11,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042
1723,189029,2017,53,0.548,0.701,11,-4.862,0.0914,0.0178,1.34e-05,0.134,0.309,104.237
1724,213946,2016,1,0.876,0.669,11,-6.054,0.138,0.163,0.0,0.185,0.682,124.007
1725,291893,2016,75,0.794,0.632,0,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926
1726,224030,2017,67,0.576,0.782,6,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153
1727,190677,2017,0,0.763,0.598,11,-6.865,0.0539,0.0714,0.0,0.112,0.182,140.987
1728,238586,2017,69,0.804,0.886,1,-2.512,0.04,0.0837,0.0,0.266,0.789,144.946
1729,182706,2017,81,0.732,0.75,11,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096
1730,201240,2017,80,0.672,0.655,10,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945
1731,177184,2016,76,0.886,0.427,6,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034
1732,216408,2017,75,0.696,0.817,1,-3.862,0.109,0.075,0.0,0.187,0.782,98.064
1733,245386,2017,0,0.838,0.771,1,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957
1734,181812,2017,77,0.791,0.582,11,-7.323,0.286,0.0114,0.0,0.35,0.443,162.991
1735,198853,2017,80,0.618,0.443,2,-9.681,0.0526,0.469,0.0,0.0829,0.167,119.949
1736,207629,2017,58,0.722,0.744,11,-5.52,0.0363,0.0234,0.000157,0.143,0.686,125.985
1737,204346,2017,1,0.779,0.787,10,-4.305,0.108,0.0524,0.0,0.14,0.708,124.982
1738,232549,2017,74,0.814,0.813,2,-3.023,0.0561,0.03,9.33e-05,0.255,0.839,79.997
1739,177000,2017,0,0.906,0.625,1,-6.779,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018
1740,186112,2017,69,0.708,0.618,2,-4.424,0.0592,0.0204,6.81e-06,0.062,0.265,123.013
1741,211475,2017,0,0.774,0.626,3,-4.432,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041
1742,186026,2017,62,0.905,0.884,0,-4.076,0.236,0.111,8.31e-05,0.107,0.588,135.048
1743,200104,2017,57,0.698,0.882,4,-3.078,0.0863,0.127,0.0,0.15,0.445,106.083
1744,200186,2017,76,0.602,0.707,9,-4.097,0.302,0.393,0.0,0.165,0.554,75.087
1745,212027,2017,4,0.745,0.593,8,-6.35,0.0526,0.00522,5.25e-06,0.123,0.17,111.002
1746,124055,2017,64,0.936,0.523,5,-6.71,0.0597,0.239,0.0,0.117,0.699,119.889
1747,211853,2017,76,0.766,0.709,9,-6.471,0.123,0.204,1.41e-05,0.126,0.506,128.07
1748,207680,2017,70,0.688,0.822,0,-3.304,0.0537,0.0642,0.0,0.241,0.66,91.011
1749,268186,2017,51,0.497,0.489,11,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853
1750,185946,2017,0,0.636,0.517,0,-6.759,0.36,0.00402,0.0,0.0874,0.394,139.928
1751,209269,2017,0,0.839,0.81,5,-5.274,0.0568,0.501,0.0,0.117,0.814,129.014
1752,119133,2017,83,0.872,0.391,0,-9.144,0.242,0.469,4.13e-06,0.297,0.437,134.021
1753,343150,2017,72,0.926,0.666,11,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079
1754,276333,2017,67,0.91,0.444,1,-8.126,0.344,0.022,0.0,0.137,0.53,149.953
1755,220883,2017,77,0.584,0.54,1,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972
1756,181614,2017,51,0.739,0.792,11,-4.256,0.0418,0.091,0.0,0.0516,0.547,104.016
1757,174933,2016,0,0.744,0.836,6,-2.396,0.0507,0.0435,0.0,0.194,0.36,114.965
1758,208186,2017,73,0.613,0.764,2,-6.509,0.136,0.0527,0.0,0.197,0.417,160.015
1759,194896,2017,67,0.548,0.65,8,-5.827,0.0591,0.219,0.0,0.225,0.557,144.937
1760,304041,2017,68,0.92,0.675,1,-5.661,0.263,0.307,0.0,0.104,0.749,141.967
1761,199440,2017,0,0.857,0.8,2,-4.035,0.0583,0.381,0.0,0.0913,0.966,121.996
1762,225520,2017,63,0.572,0.778,1,-5.208,0.233,0.00638,0.0,0.0563,0.54,168.073
1763,197640,2017,73,0.538,0.804,8,-5.194,0.0358,0.0041,0.0,0.33,0.507,144.992
1764,212000,2017,61,0.763,0.72,9,-5.181,0.0691,0.00261,1.11e-05,0.114,0.592,116.01
1765,223962,2017,59,0.929,0.723,11,-5.792,0.109,0.0672,0.0,0.346,0.458,125.022
1766,239626,2017,67,0.564,0.745,0,-7.733,0.31,0.265,0.0,0.147,0.351,170.661
1767,226720,2017,57,0.486,0.713,2,-3.949,0.0524,0.0853,0.0,0.0839,0.297,121.028
1768,204173,2017,72,0.671,0.672,0,-3.094,0.0688,0.0329,0.0,0.118,0.632,97.979
1769,220293,2016,81,0.63,0.804,6,-4.183,0.0363,0.215,0.0,0.253,0.492,123.146
1770,181672,2017,77,0.662,0.858,2,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993
1771,214866,2017,0,0.718,0.609,0,-4.699,0.043,0.281,3.29e-05,0.234,0.497,122.95
1772,237733,2017,69,0.562,0.8,0,-5.404,0.112,0.0814,0.0,0.199,0.471,95.029
1773,144244,2016,57,0.807,0.887,1,-3.892,0.275,0.00381,0.0,0.391,0.78,160.517
1774,223413,2017,79,0.893,0.745,11,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018
1775,242407,2017,64,0.865,0.687,10,-3.744,0.217,0.242,0.0,0.158,0.486,139.023
1776,201256,2017,64,0.401,0.872,1,-3.641,0.314,0.167,0.0,0.362,0.472,104.592
1777,193613,2017,61,0.703,0.868,7,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03
1778,220454,2017,74,0.731,0.794,0,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994
1779,217296,2019,47,0.617,0.558,10,-7.046,0.0431,0.184,1.03e-06,0.0911,0.4,147.932
1780,204502,2017,1,0.869,0.485,6,-5.595,0.0545,0.246,0.0,0.0765,0.527,106.028
1781,298940,2017,0,0.809,0.463,11,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98
1782,189466,2017,0,0.744,0.739,8,-5.35,0.0387,0.00459,0.0,0.306,0.649,104.99
1783,245200,2016,0,0.735,0.451,0,-8.374,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973
1784,230226,2016,76,0.319,0.739,0,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169
1785,210200,2017,71,0.822,0.502,7,-7.38,0.148,0.0312,0.000887,0.114,0.525,73.003
1786,222040,2016,48,0.67,0.838,0,-4.031,0.0362,0.0605,0.000611,0.159,0.716,105.0
1787,201160,2017,0,0.673,0.637,5,-4.518,0.0429,0.137,0.0,0.184,0.678,123.98
1788,264011,2017,0,0.499,0.676,0,-8.618,0.0582,0.588,0.00484,0.358,0.295,99.979
1789,188786,2017,0,0.623,0.909,4,-3.079,0.0758,0.158,0.0,0.0972,0.651,93.984
1790,174600,2017,61,0.588,0.749,11,-4.323,0.058,0.0037,0.0,0.0813,0.397,130.093
1791,269186,2016,78,0.773,0.819,0,-5.946,0.118,0.428,0.0,0.0679,0.585,92.987
1792,221506,2017,73,0.653,0.658,2,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99
1793,222360,2017,71,0.78,0.575,1,-5.628,0.139,0.106,0.0,0.129,0.273,81.502
1794,208733,2017,0,0.561,0.674,4,-4.882,0.0818,0.118,0.0,0.111,0.383,148.127
1795,181812,2017,53,0.655,0.666,5,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977
1796,223503,2017,68,0.741,0.667,10,-5.445,0.134,0.0575,0.0,0.106,0.595,112.956
1797,225983,2016,78,0.818,0.803,1,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97
1798,214254,2017,8,0.781,0.548,0,-4.997,0.0764,0.229,0.0,0.127,0.175,106.996
1799,220780,2017,75,0.64,0.533,0,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968
1800,198973,2018,81,0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169
1801,218146,2018,83,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801
1802,172800,2017,80,0.88,0.428,9,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007
1803,268866,2017,75,0.589,0.731,2,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908
1804,184560,2018,78,0.694,0.77,6,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905
1805,239835,2018,84,0.511,0.566,6,-7.23,0.2,0.349,0.0,0.34,0.218,83.903
1806,184732,2018,80,0.753,0.657,7,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01
1807,202620,2018,78,0.626,0.88,9,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079
1808,253390,2018,79,0.816,0.726,5,-3.998,0.129,0.099,0.0,0.372,0.65,136.048
1809,135090,2018,82,0.921,0.537,9,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009
1810,205920,2018,77,0.699,0.713,9,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993
1811,183906,2018,77,0.729,0.625,4,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034
1812,214846,2018,81,0.791,0.862,9,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994
1813,232959,2018,73,0.884,0.559,0,-7.442,0.12,0.0236,0.0,0.101,0.342,97.994
1814,312820,2018,81,0.834,0.73,8,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008
1815,189466,2018,80,0.704,0.611,2,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0
1816,212500,2018,76,0.842,0.801,8,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881
1817,177600,2018,71,0.546,0.822,7,-4.483,0.151,0.0145,0.0,0.742,0.615,150.06
1818,211440,2018,69,0.735,0.677,2,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584
1819,200185,2018,86,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284
1820,276147,2018,75,0.907,0.633,2,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914
1821,222653,2018,71,0.737,0.636,11,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005
1822,238614,2018,77,0.912,0.412,7,-8.074,0.123,0.0165,0.0126,0.104,0.423,154.983
1823,179404,2018,42,0.931,0.387,1,-9.127,0.412,0.088,0.0,0.136,0.376,125.978
1824,228373,2018,80,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17
1825,417920,2018,76,0.903,0.675,11,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507
1826,303076,2018,72,0.904,0.518,2,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996
1827,172854,2019,74,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968
1828,166605,2018,82,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023
1829,188560,2018,69,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014
1830,202804,2017,71,0.653,0.718,3,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034
1831,157643,2018,63,0.66,0.775,2,-4.926,0.172,0.0553,0.0,0.129,0.635,157.036
1832,207629,2017,58,0.722,0.744,11,-5.52,0.0363,0.0234,0.000157,0.143,0.686,125.985
1833,193200,2018,69,0.663,0.577,11,-7.518,0.0531,0.109,0.0,0.12,0.454,89.996
1834,229670,2018,71,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133
1835,175229,2018,72,0.876,0.519,11,-6.531,0.143,0.202,0.0,0.108,0.158,94.981
1836,232186,2018,80,0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924
1837,204746,2018,69,0.667,0.741,1,-4.099,0.0378,0.0425,0.0,0.0761,0.422,149.908
1838,187521,2017,64,0.845,0.709,10,-4.547,0.0714,0.0233,0.0,0.094,0.62,98.062
1839,197546,2018,78,0.602,0.658,1,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031
1840,332300,2018,66,0.713,0.831,1,-4.75,0.15,0.0168,0.0,0.118,0.584,173.948
1841,170825,2018,67,0.862,0.583,8,-6.26,0.0654,0.811,1.86e-05,0.191,0.852,103.019
1842,156600,2017,74,0.6,0.688,5,-8.339,0.201,0.159,1.29e-05,0.409,0.0793,99.977
1843,184153,2018,82,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.959
1844,197993,2017,78,0.724,0.804,11,-4.614,0.0448,0.124,0.0,0.204,0.306,124.987
1845,215759,2018,72,0.747,0.834,3,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005
1846,185863,2017,70,0.586,0.624,5,-5.946,0.113,0.0153,1.78e-06,0.133,0.267,68.976
1847,201526,2018,65,0.792,0.895,1,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968
1848,180822,2017,80,0.52,0.761,4,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971
1849,203417,2018,69,0.596,0.854,7,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274
1850,163216,2017,0,0.752,0.764,1,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958
1851,245453,2018,62,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0
1852,212120,2017,79,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997
1853,121886,2018,79,0.669,0.308,11,-10.068,0.029,0.883,0.0,0.0984,0.52,64.934
1854,184720,2018,69,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075
1855,223712,2018,72,0.926,0.703,11,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022
1856,142273,2018,79,0.963,0.346,5,-9.309,0.53,0.0355,0.0,0.108,0.562,119.957
1857,194407,2018,70,0.687,0.785,1,-4.65,0.0333,0.327,0.0,0.203,0.655,106.046
1858,194680,2018,59,0.631,0.649,5,-5.892,0.0385,0.0817,3.8e-06,0.0934,0.421,93.95
1859,176133,2018,72,0.754,0.805,6,-4.249,0.0752,0.315,0.0,0.203,0.555,93.982
1860,200853,2018,72,0.845,0.561,1,-5.253,0.0778,0.211,3.49e-06,0.0383,0.811,109.974
1861,231266,2018,80,0.68,0.578,10,-5.804,0.04,0.331,0.0,0.135,0.341,145.038
1862,181263,2018,73,0.922,0.581,10,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022
1863,221013,2017,72,0.748,0.749,8,-5.916,0.516,0.142,0.0,0.0713,0.659,90.09
1864,214289,2018,82,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015
1865,196373,2018,79,0.553,0.586,11,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684
1866,180493,2018,67,0.856,0.632,6,-3.692,0.074,0.193,0.0,0.0688,0.697,112.009
1867,190288,2018,72,0.817,0.816,2,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982
1868,237240,2018,68,0.745,0.346,1,-7.709,0.331,0.00552,0.0,0.0881,0.112,203.911
1869,217925,2018,75,0.835,0.626,1,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03
1870,173153,2018,60,0.791,0.473,10,-9.86,0.25,0.279,0.0,0.0959,0.603,95.948
1871,186080,2018,64,0.755,0.769,10,-5.658,0.186,0.314,2.38e-06,0.0628,0.642,114.966
1872,221653,2018,1,0.777,0.779,0,-4.449,0.0972,0.0543,0.0,0.636,0.768,94.023
1873,173799,2018,75,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391
1874,173720,2017,62,0.733,0.892,0,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989
1875,196489,2017,65,0.703,0.832,0,-7.202,0.0689,0.00149,0.127,0.0696,0.667,122.029
1876,215064,2017,63,0.628,0.797,11,-3.953,0.0596,0.0364,0.0,0.104,0.321,106.93
